"35","./playback/STIMULI/chineese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav","2"
"36","./playback/STIMULI/chineese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav","1"
"37","./playback/STIMULI/chineese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav","2"
"38","./playback/STIMULI/chineese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav","1"
"39","./playback/STIMULI/chineese/wavFilesTest/BAC009S0091W0409_BAC009S0091W0381_04_56_nspkrs_1.wav","1"
"40","./playback/STIMULI/chineese/wavFilesTest/BAC009S0092W0416_BAC009S0092W0154_04_81_nspkrs_1.wav","1"
"41","./playback/STIMULI/chineese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav","2"
"42","./playback/STIMULI/chineese/wavFilesTest/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav","2"
"43","./playback/STIMULI/chineese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav","1"
"44","./playback/STIMULI/chineese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav","1"
"45","./playback/STIMULI/chineese/wavFilesTest/BAC009S0112W0207_BAC009S0734W0409_02_53_nspkrs_2.wav","2"
"46","./playback/STIMULI/chineese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav","2"
"47","./playback/STIMULI/chineese/wavFilesTest/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav","2"
"48","./playback/STIMULI/chineese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav","2"
"49","./playback/STIMULI/chineese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav","1"
"50","./playback/STIMULI/chineese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav","2"
"51","./playback/STIMULI/chineese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav","1"
"52","./playback/STIMULI/chineese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav","2"
"53","./playback/STIMULI/chineese/wavFilesTest/BAC009S0131W0134_BAC009S0198W0373_03_08_nspkrs_2.wav","2"
"54","./playback/STIMULI/chineese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav","1"
"55","./playback/STIMULI/chineese/wavFilesTest/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav","1"
"56","./playback/STIMULI/chineese/wavFilesTest/BAC009S0141W0417_BAC009S0141W0289_02_99_nspkrs_1.wav","1"
"57","./playback/STIMULI/chineese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav","2"
"58","./playback/STIMULI/chineese/wavFilesTest/BAC009S0149W0322_BAC009S0510W0446_04_32_nspkrs_2.wav","2"
"59","./playback/STIMULI/chineese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav","2"
"60","./playback/STIMULI/chineese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav","1"
"61","./playback/STIMULI/chineese/wavFilesTest/BAC009S0167W0471_BAC009S0660W0299_04_90_nspkrs_2.wav","2"
"62","./playback/STIMULI/chineese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav","2"
"63","./playback/STIMULI/chineese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav","1"
"64","./playback/STIMULI/chineese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav","2"
"65","./playback/STIMULI/chineese/wavFilesTest/BAC009S0191W0224_BAC009S0745W0306_04_33_nspkrs_2.wav","2"
"66","./playback/STIMULI/chineese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav","1"
"67","./playback/STIMULI/chineese/wavFilesTest/BAC009S0195W0174_BAC009S0204W0372_04_52_nspkrs_2.wav","2"
"68","./playback/STIMULI/chineese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav","1"
"69","./playback/STIMULI/chineese/wavFilesTest/BAC009S0197W0310_BAC009S0744W0178_03_45_nspkrs_2.wav","2"
"70","./playback/STIMULI/chineese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav","1"
"71","./playback/STIMULI/chineese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav","1"
"72","./playback/STIMULI/chineese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav","2"
"73","./playback/STIMULI/chineese/wavFilesTest/BAC009S0210W0307_BAC009S0352W0139_03_22_nspkrs_2.wav","2"
"74","./playback/STIMULI/chineese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav","1"
"75","./playback/STIMULI/chineese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav","2"
"76","./playback/STIMULI/chineese/wavFilesTest/BAC009S0221W0390_BAC009S0221W0360_02_68_nspkrs_1.wav","1"
"77","./playback/STIMULI/chineese/wavFilesTest/BAC009S0232W0412_BAC009S0363W0133_04_42_nspkrs_2.wav","2"
"78","./playback/STIMULI/chineese/wavFilesTest/BAC009S0242W0494_BAC009S0242W0152_04_77_nspkrs_1.wav","1"
"79","./playback/STIMULI/chineese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav","1"
"80","./playback/STIMULI/chineese/wavFilesTest/BAC009S0249W0357_BAC009S0249W0241_03_63_nspkrs_1.wav","1"
"81","./playback/STIMULI/chineese/wavFilesTest/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav","2"
"82","./playback/STIMULI/chineese/wavFilesTest/BAC009S0339W0421_BAC009S0339W0196_03_63_nspkrs_1.wav","1"
"83","./playback/STIMULI/chineese/wavFilesTest/BAC009S0342W0169_BAC009S0342W0129_03_49_nspkrs_1.wav","1"
"84","./playback/STIMULI/chineese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav","2"
"85","./playback/STIMULI/chineese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav","1"
"86","./playback/STIMULI/chineese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav","2"
"87","./playback/STIMULI/chineese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav","2"
"88","./playback/STIMULI/chineese/wavFilesTest/BAC009S0422W0435_BAC009S0727W0193_03_00_nspkrs_2.wav","2"
"89","./playback/STIMULI/chineese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav","1"
"90","./playback/STIMULI/chineese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav","1"
"91","./playback/STIMULI/chineese/wavFilesTest/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav","1"
"92","./playback/STIMULI/chineese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav","2"
"93","./playback/STIMULI/chineese/wavFilesTest/BAC009S0661W0448_BAC009S0661W0338_03_86_nspkrs_1.wav","1"
"94","./playback/STIMULI/chineese/wavFilesTest/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav","1"
"95","./playback/STIMULI/chineese/wavFilesTest/BAC009S0722W0155_BAC009S0734W0159_04_82_nspkrs_2.wav","2"
"96","./playback/STIMULI/chineese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav","1"
"97","./playback/STIMULI/chineese/wavFilesTest/BAC009S0733W0439_BAC009S0733W0401_02_67_nspkrs_1.wav","1"
"98","./playback/STIMULI/chineese/wavFilesTest/BAC009S0734W0238_BAC009S0905W0174_04_15_nspkrs_2.wav","2"
"99","./playback/STIMULI/chineese/wavFilesTest/BAC009S0736W0311_BAC009S0736W0289_04_45_nspkrs_1.wav","1"
"100","./playback/STIMULI/chineese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav","1"
"101","./playback/STIMULI/chineese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav","1"
"102","./playback/STIMULI/chineese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav","2"
"103","./playback/STIMULI/chineese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav","1"
"104","./playback/STIMULI/chineese/wavFilesTest/BAC009S0901W0384_BAC009S0902W0364_03_81_nspkrs_2.wav","2"
"105","./playback/STIMULI/chineese/wavFilesTest/BAC009S0902W0425_BAC009S0902W0208_03_61_nspkrs_1.wav","1"
"106","./playback/STIMULI/chineese/wavFilesTest/BAC009S0916W0467_BAC009S0916W0386_03_18_nspkrs_1.wav","1"
